,chain,hs_lat,hs_lon,time,iteration,model,plateid
6768,Tristan,-24.9185598174138,24.772366086025226,120.0,102,Continent_frame,701
6769,Tristan,-26.110922475827163,20.27295001517901,110.0,102,Continent_frame,701
6770,Tristan,-29.031786248216047,15.10522378185822,100.0,102,Continent_frame,701
6771,Tristan,-30.982750211016707,9.763729917367629,90.0,102,Continent_frame,701
6772,Tristan,-31.998246627115137,4.844380247493845,80.0,102,Continent_frame,701
6773,Tristan,-33.04364737541089,1.616295036072597,70.0,102,Continent_frame,701
6774,Tristan,-33.37016720658654,-0.6011246705448432,60.0,102,Continent_frame,701
6775,Tristan,-34.06365392366041,-1.9623093850330788,50.0,102,Continent_frame,701
6776,Tristan,-35.00634602146521,-4.290147170101084,40.0,102,Continent_frame,701
6777,Tristan,-36.154061278485635,-7.825311481495775,30.0,102,Continent_frame,701
6778,Tristan,-36.417556113780364,-9.87149985166613,20.0,102,Continent_frame,701
6779,Tristan,-35.76133384527888,-10.657557703915558,10.0,102,Continent_frame,701
6780,Tristan,-37.10000000000001,-12.25,0.0,102,Continent_frame,701
6781,Tristan,-20.995219501767235,27.596420997364227,140.0,103,Continent_frame,701
6782,Tristan,-22.352595332286665,26.221580292349977,130.0,103,Continent_frame,701
6783,Tristan,-23.144351953591162,25.045129453746483,120.0,103,Continent_frame,701
6784,Tristan,-26.116147925769564,19.930938478638474,110.0,103,Continent_frame,701
6785,Tristan,-28.44043158739249,14.900382444602887,100.0,103,Continent_frame,701
6786,Tristan,-31.09247735719237,9.33333308122767,90.0,103,Continent_frame,701
6787,Tristan,-31.7985124028478,4.784283104268019,80.0,103,Continent_frame,701
6788,Tristan,-33.202732992114505,1.2108068893891053,70.0,103,Continent_frame,701
6789,Tristan,-33.47824062910254,-0.8350012889861206,60.0,103,Continent_frame,701
6790,Tristan,-33.95963761844276,-1.6767751975360963,50.0,103,Continent_frame,701
6791,Tristan,-34.08527952007834,-3.7734512334761128,40.0,103,Continent_frame,701
6792,Tristan,-35.956833901968,-7.4411003672498195,30.0,103,Continent_frame,701
6793,Tristan,-36.43542181457747,-9.93640896899902,20.0,103,Continent_frame,701
6794,Tristan,-35.944113051303106,-10.67633841329557,10.0,103,Continent_frame,701
6795,Tristan,-37.10000000000001,-12.25,0.0,103,Continent_frame,701
6796,Tristan,-24.746264670082738,26.652886486496868,140.0,104,Continent_frame,701
6797,Tristan,-25.709006236753876,25.828170795685292,130.0,104,Continent_frame,701
6798,Tristan,-27.004275302666393,24.060341936985797,120.0,104,Continent_frame,701
6799,Tristan,-26.905003641919638,19.745781686383832,110.0,104,Continent_frame,701
6800,Tristan,-28.50848116323381,14.645909685516362,100.0,104,Continent_frame,701
6801,Tristan,-30.88782414697516,9.298475486382177,90.0,104,Continent_frame,701
6802,Tristan,-31.89032053983165,4.401046826729123,80.0,104,Continent_frame,701
6803,Tristan,-32.93890583045512,1.907362810578831,70.0,104,Continent_frame,701
6804,Tristan,-33.309077652848835,-0.49361069962744475,60.0,104,Continent_frame,701
6805,Tristan,-34.030159601675095,-1.5410627300531605,50.0,104,Continent_frame,701
6806,Tristan,-34.487556150158014,-3.7658842565299855,40.0,104,Continent_frame,701
6807,Tristan,-35.72640835597795,-7.131929899418307,30.0,104,Continent_frame,701
6808,Tristan,-36.40116935448963,-9.831191806604163,20.0,104,Continent_frame,701
6809,Tristan,-36.12488729185148,-10.731751835208339,10.0,104,Continent_frame,701
6810,Tristan,-37.10000000000001,-12.25,0.0,104,Continent_frame,701
6811,Tristan,-24.748412960504805,25.487563549343108,140.0,105,Continent_frame,701
6812,Tristan,-25.786207977565983,24.48104075451305,130.0,105,Continent_frame,701
6813,Tristan,-26.63802785721543,23.06965032915539,120.0,105,Continent_frame,701
6814,Tristan,-26.149482645948634,19.342347863358512,110.0,105,Continent_frame,701
6815,Tristan,-29.046799970591625,14.26015568734919,100.0,105,Continent_frame,701
6816,Tristan,-30.95230670313605,8.935163477751919,90.0,105,Continent_frame,701
6817,Tristan,-31.9129646511099,3.6288355396724925,80.0,105,Continent_frame,701
6818,Tristan,-33.04180727238073,1.0177581956774633,70.0,105,Continent_frame,701
6819,Tristan,-33.292521143744345,-1.5831521181836756,60.0,105,Continent_frame,701
6820,Tristan,-34.3019567094875,-1.6915352771303025,50.0,105,Continent_frame,701
6821,Tristan,-35.18351430357951,-4.184624116188212,40.0,105,Continent_frame,701
6822,Tristan,-35.98900625515355,-7.509707415689724,30.0,105,Continent_frame,701
6823,Tristan,-36.49591218796381,-9.847085209454749,20.0,105,Continent_frame,701
6824,Tristan,-36.209995122796705,-10.801440251603427,10.0,105,Continent_frame,701
6825,Tristan,-37.10000000000001,-12.25,0.0,105,Continent_frame,701
6826,Tristan,-24.358250119525614,28.702123100454685,140.0,106,Continent_frame,701
6827,Tristan,-25.08574615525664,27.276451664279517,130.0,106,Continent_frame,701
6828,Tristan,-25.75522441148928,25.579108253793716,120.0,106,Continent_frame,701
6829,Tristan,-26.44207319945868,20.102458579591342,110.0,106,Continent_frame,701
6830,Tristan,-29.147285850430066,14.946130736446163,100.0,106,Continent_frame,701
6831,Tristan,-31.329865821976636,9.731203021861347,90.0,106,Continent_frame,701
6832,Tristan,-32.513478767788314,4.623051330878405,80.0,106,Continent_frame,701
6833,Tristan,-33.43307668906409,1.9549392506088965,70.0,106,Continent_frame,701
6834,Tristan,-33.910703632643056,-0.7059917897652277,60.0,106,Continent_frame,701
6835,Tristan,-33.838429440715174,-1.4986895805898015,50.0,106,Continent_frame,701
6836,Tristan,-33.49540865959693,-3.252006012146983,40.0,106,Continent_frame,701
6837,Tristan,-36.57317602170272,-7.9073356172193865,30.0,106,Continent_frame,701
6838,Tristan,-36.377247622308616,-9.801392360887242,20.0,106,Continent_frame,701
6839,Tristan,-35.82178812827925,-10.631636340094522,10.0,106,Continent_frame,701
6840,Tristan,-37.10000000000001,-12.25,0.0,106,Continent_frame,701
6841,Tristan,-22.798991822352306,26.506970473652515,140.0,107,Continent_frame,701
6842,Tristan,-23.734029979881146,25.60428991046121,130.0,107,Continent_frame,701
6843,Tristan,-24.29893716473004,24.766900375625188,120.0,107,Continent_frame,701
6844,Tristan,-26.0858243849334,20.59998984176968,110.0,107,Continent_frame,701
6845,Tristan,-28.35169713491182,15.429984246144517,100.0,107,Continent_frame,701
6846,Tristan,-31.094302562157786,10.097143481500131,90.0,107,Continent_frame,701
6847,Tristan,-32.28765529284518,4.955822799406669,80.0,107,Continent_frame,701
6848,Tristan,-33.2307810978758,1.5193213127208551,70.0,107,Continent_frame,701
6849,Tristan,-33.66565796822328,-0.5835132291607287,60.0,107,Continent_frame,701
6850,Tristan,-34.104450565242615,-1.943971452635034,50.0,107,Continent_frame,701
6851,Tristan,-34.82137160017564,-4.174114313518592,40.0,107,Continent_frame,701
6852,Tristan,-35.750338388394255,-7.4190571808279,30.0,107,Continent_frame,701
6853,Tristan,-36.45473660980514,-9.756612718882316,20.0,107,Continent_frame,701
6854,Tristan,-35.82749392369839,-10.62322185323156,10.0,107,Continent_frame,701
6855,Tristan,-37.10000000000001,-12.25,0.0,107,Continent_frame,701
6856,Tristan,-25.3494737268237,28.003900973859157,140.0,108,Continent_frame,701
6857,Tristan,-26.03884703978601,26.53181716924812,130.0,108,Continent_frame,701
6858,Tristan,-26.87478328240647,24.567837854433474,120.0,108,Continent_frame,701
6859,Tristan,-26.70646327758073,20.422983440706997,110.0,108,Continent_frame,701
6860,Tristan,-28.320915785918302,15.397773354754312,100.0,108,Continent_frame,701
6861,Tristan,-30.768198637827474,10.148882981857076,90.0,108,Continent_frame,701
6862,Tristan,-31.53485818458064,5.2244570770501,80.0,108,Continent_frame,701
6863,Tristan,-32.956103731452025,1.7839140759558203,70.0,108,Continent_frame,701
6864,Tristan,-33.31633657883609,-0.6684248970691419,60.0,108,Continent_frame,701
6865,Tristan,-33.75736936994313,-1.5612552485649165,50.0,108,Continent_frame,701
6866,Tristan,-33.88021366699901,-3.651645739286349,40.0,108,Continent_frame,701
6867,Tristan,-35.79282164499017,-7.295441259504547,30.0,108,Continent_frame,701
6868,Tristan,-36.64848906528635,-9.752598299738569,20.0,108,Continent_frame,701
6869,Tristan,-35.83783127390247,-10.613238999214063,10.0,108,Continent_frame,701
6870,Tristan,-37.10000000000001,-12.25,0.0,108,Continent_frame,701
6871,Tristan,-24.15788097923758,27.154669780644234,140.0,109,Continent_frame,701
6872,Tristan,-24.946633843288524,25.998060655213486,130.0,109,Continent_frame,701
6873,Tristan,-25.831785853281353,24.353995557366645,120.0,109,Continent_frame,701
6874,Tristan,-25.342262755651095,20.705170707381786,110.0,109,Continent_frame,701
6875,Tristan,-26.253313810880435,16.191165033288467,100.0,109,Continent_frame,701
6876,Tristan,-29.306748408898216,10.987854675079872,90.0,109,Continent_frame,701
6877,Tristan,-30.13079944797392,6.200206415193636,80.0,109,Continent_frame,701
6878,Tristan,-31.58513168646651,2.557616397905553,70.0,109,Continent_frame,701
6879,Tristan,-31.826932701389783,0.6194702506792004,60.0,109,Continent_frame,701
6880,Tristan,-32.385059753866365,-0.28364091241798384,50.0,109,Continent_frame,701
6881,Tristan,-32.43340417365076,-2.513355521508041,40.0,109,Continent_frame,701
6882,Tristan,-36.17640497037548,-7.300088295046402,30.0,109,Continent_frame,701
6883,Tristan,-36.58756073434786,-9.895377649207223,20.0,109,Continent_frame,701
6884,Tristan,-36.82297362773038,-10.986657299719827,10.0,109,Continent_frame,701
6885,Tristan,-37.10000000000001,-12.25,0.0,109,Continent_frame,701
6886,Tristan,-23.886702382360333,27.071518830179006,140.0,110,Continent_frame,701
6887,Tristan,-24.61395523001293,25.63316442374119,130.0,110,Continent_frame,701
6888,Tristan,-25.10490081773232,24.19132902610385,120.0,110,Continent_frame,701
6889,Tristan,-26.72729795437833,20.004508558077024,110.0,110,Continent_frame,701
6890,Tristan,-29.264192324178136,14.557967514800595,100.0,110,Continent_frame,701
6891,Tristan,-31.615892040411346,9.27245013097221,90.0,110,Continent_frame,701
6892,Tristan,-32.755959565238925,4.192403387584425,80.0,110,Continent_frame,701
6893,Tristan,-33.89502704339406,0.912523221420877,70.0,110,Continent_frame,701
6894,Tristan,-34.19754018792468,-0.876456522183411,60.0,110,Continent_frame,701
6895,Tristan,-34.597298163009974,-1.6743305822420653,50.0,110,Continent_frame,701
6896,Tristan,-34.81666388900791,-4.126740132891219,40.0,110,Continent_frame,701
6897,Tristan,-36.44355304011631,-7.926110628497331,30.0,110,Continent_frame,701
6898,Tristan,-36.62440528398986,-9.898688299089923,20.0,110,Continent_frame,701
6899,Tristan,-36.243955624997284,-10.800328153540047,10.0,110,Continent_frame,701
6900,Tristan,-37.10000000000001,-12.25,0.0,110,Continent_frame,701
6901,Tristan,-22.425120112834517,26.622160834503582,140.0,111,Continent_frame,701
6902,Tristan,-23.298099633951775,25.68651689846507,130.0,111,Continent_frame,701
6903,Tristan,-24.105735992447332,24.087351418813668,120.0,111,Continent_frame,701
6904,Tristan,-23.901745609010028,20.168301467842813,110.0,111,Continent_frame,701
6905,Tristan,-25.918109330493664,15.313546886161419,100.0,111,Continent_frame,701
6906,Tristan,-28.496997679230038,10.339878676195122,90.0,111,Continent_frame,701
6907,Tristan,-29.507608949233465,4.940009436627548,80.0,111,Continent_frame,701
6908,Tristan,-30.632301564761203,2.2317053513746727,70.0,111,Continent_frame,701
6909,Tristan,-30.90038097243354,-0.348694515940208,60.0,111,Continent_frame,701
6910,Tristan,-31.878939647337976,-0.27233385571888874,50.0,111,Continent_frame,701
6911,Tristan,-32.00915334449144,-2.5325019975635934,40.0,111,Continent_frame,701
6912,Tristan,-35.77258673008693,-7.293711512389878,30.0,111,Continent_frame,701
6913,Tristan,-36.57103668240038,-9.896768963766998,20.0,111,Continent_frame,701
6914,Tristan,-36.12549268665713,-10.73413138388335,10.0,111,Continent_frame,701
6915,Tristan,-37.10000000000001,-12.25,0.0,111,Continent_frame,701
6916,Tristan,-20.31297937157936,27.500131242847825,140.0,112,Continent_frame,701
6917,Tristan,-21.22116014288372,26.72202672323831,130.0,112,Continent_frame,701
6918,Tristan,-22.158826171782234,25.226023121004733,120.0,112,Continent_frame,701
6919,Tristan,-24.62627937413417,20.489231891682063,110.0,112,Continent_frame,701
6920,Tristan,-27.318630600708868,15.340866673288073,100.0,112,Continent_frame,701
6921,Tristan,-29.68564254069028,10.026268646997709,90.0,112,Continent_frame,701
6922,Tristan,-30.714363925080644,5.557292670680813,80.0,112,Continent_frame,701
6923,Tristan,-31.715925621335657,2.1823612957517273,70.0,112,Continent_frame,701
6924,Tristan,-32.13606842538696,0.43619160919316363,60.0,112,Continent_frame,701
6925,Tristan,-32.37354548874176,-0.46224703690424035,50.0,112,Continent_frame,701
6926,Tristan,-32.9641148890613,-2.96832373006958,40.0,112,Continent_frame,701
6927,Tristan,-36.397807650424696,-7.785306306403118,30.0,112,Continent_frame,701
6928,Tristan,-36.57704448512871,-10.059744501418228,20.0,112,Continent_frame,701
6929,Tristan,-36.312289099930375,-10.815662333283111,10.0,112,Continent_frame,701
6930,Tristan,-37.10000000000001,-12.25,0.0,112,Continent_frame,701
6931,Tristan,-20.82430377315403,27.201478478968998,140.0,113,Continent_frame,701
6932,Tristan,-22.01706249188228,25.90011579964196,130.0,113,Continent_frame,701
6933,Tristan,-22.444758504236365,24.747832016422343,120.0,113,Continent_frame,701
6934,Tristan,-23.863625415444304,20.774324526393997,110.0,113,Continent_frame,701
6935,Tristan,-26.66469636227733,15.639078140611762,100.0,113,Continent_frame,701
6936,Tristan,-28.585884967206994,11.015174786145781,90.0,113,Continent_frame,701
6937,Tristan,-29.77428851177108,5.36123852596715,80.0,113,Continent_frame,701
6938,Tristan,-30.77951016824432,2.7733094578938235,70.0,113,Continent_frame,701
6939,Tristan,-31.134804315098048,0.3893785988661755,60.0,113,Continent_frame,701
6940,Tristan,-31.161771144367666,-0.014246637634595043,50.0,113,Continent_frame,701
6941,Tristan,-31.587551148239335,-2.39521931804378,40.0,113,Continent_frame,701
6942,Tristan,-35.35696050082156,-7.107764547296629,30.0,113,Continent_frame,701
6943,Tristan,-36.44711712684374,-9.841930403894017,20.0,113,Continent_frame,701
6944,Tristan,-36.00583179652837,-10.707851761087358,10.0,113,Continent_frame,701
6945,Tristan,-37.10000000000001,-12.25,0.0,113,Continent_frame,701
6946,Tristan,-19.269570223757615,26.673772992890914,140.0,114,Continent_frame,701
6947,Tristan,-20.175878028430496,25.90092739493588,130.0,114,Continent_frame,701
6948,Tristan,-20.634387054516946,24.578966543588077,120.0,114,Continent_frame,701
6949,Tristan,-23.18021424268742,19.98477668426756,110.0,114,Continent_frame,701
6950,Tristan,-25.740840324920377,14.873863459749964,100.0,114,Continent_frame,701
6951,Tristan,-28.265054250685978,10.019162672067992,90.0,114,Continent_frame,701
6952,Tristan,-29.245204202641062,4.689939309332818,80.0,114,Continent_frame,701
6953,Tristan,-30.489008176843676,1.6435970472960317,70.0,114,Continent_frame,701
6954,Tristan,-30.600706289220035,-0.3327299563129204,60.0,114,Continent_frame,701
6955,Tristan,-31.580674825397704,-0.2559762512362988,50.0,114,Continent_frame,701
6956,Tristan,-31.69676651584504,-2.379836714487314,40.0,114,Continent_frame,701
6957,Tristan,-35.45832220296374,-7.12737061264106,30.0,114,Continent_frame,701
6958,Tristan,-36.290351838042476,-9.799020748899812,20.0,114,Continent_frame,701
6959,Tristan,-36.10099443204012,-10.766255139789173,10.0,114,Continent_frame,701
6960,Tristan,-37.10000000000001,-12.25,0.0,114,Continent_frame,701
6961,Tristan,-22.986356907197795,26.5434862342725,140.0,115,Continent_frame,701
6962,Tristan,-23.990440296704854,25.666420672921294,130.0,115,Continent_frame,701
6963,Tristan,-24.474416691223624,24.46694747969391,120.0,115,Continent_frame,701
6964,Tristan,-27.177764870296024,19.47484413614315,110.0,115,Continent_frame,701
6965,Tristan,-29.57242644668774,14.02800865396725,100.0,115,Continent_frame,701
6966,Tristan,-32.374168674490555,8.356122135294813,90.0,115,Continent_frame,701
6967,Tristan,-33.17100335279137,3.376791481185398,80.0,115,Continent_frame,701
6968,Tristan,-34.60339587207739,-0.5544179128917035,70.0,115,Continent_frame,701
6969,Tristan,-34.7095983682489,-2.6202665526639453,60.0,115,Continent_frame,701
6970,Tristan,-35.77426200979068,-2.4383440262087395,50.0,115,Continent_frame,701
6971,Tristan,-36.52868506013296,-5.171457881535663,40.0,115,Continent_frame,701
6972,Tristan,-37.104576456320736,-8.372195440790708,30.0,115,Continent_frame,701
6973,Tristan,-36.476746679853896,-9.930918459537633,20.0,115,Continent_frame,701
6974,Tristan,-36.20837840635434,-10.817497728945982,10.0,115,Continent_frame,701
6975,Tristan,-37.10000000000001,-12.25,0.0,115,Continent_frame,701
6976,Tristan,-20.19761636763925,28.161015062272647,140.0,116,Continent_frame,701
6977,Tristan,-20.836058561627283,26.823876299564564,130.0,116,Continent_frame,701
6978,Tristan,-21.672559879169548,25.05095233122427,120.0,116,Continent_frame,701
6979,Tristan,-23.219923278954806,20.840848210217697,110.0,116,Continent_frame,701
6980,Tristan,-25.792308446561997,15.880822544090028,100.0,116,Continent_frame,701
6981,Tristan,-28.211607993397593,11.065516104035266,90.0,116,Continent_frame,701
6982,Tristan,-28.947466894574806,6.244185105089945,80.0,116,Continent_frame,701
6983,Tristan,-30.38316261396667,2.9251662103918306,70.0,116,Continent_frame,701
6984,Tristan,-30.82570335346778,0.7138688731113593,60.0,116,Continent_frame,701
6985,Tristan,-31.142560866627328,-0.22147084280629645,50.0,116,Continent_frame,701
6986,Tristan,-31.644739604161828,-2.353871497153935,40.0,116,Continent_frame,701
6987,Tristan,-35.40259826990362,-7.070711869291902,30.0,116,Continent_frame,701
6988,Tristan,-36.283735049416855,-9.805385941838912,20.0,116,Continent_frame,701
6989,Tristan,-36.04720281579553,-10.704686708092796,10.0,116,Continent_frame,701
6990,Tristan,-37.10000000000001,-12.25,0.0,116,Continent_frame,701
6991,Tristan,-23.260394005610046,25.785681184588977,140.0,117,Continent_frame,701
6992,Tristan,-24.255813659912146,24.754383841234283,130.0,117,Continent_frame,701
6993,Tristan,-25.057582275081835,23.53884875906464,120.0,117,Continent_frame,701
6994,Tristan,-26.080565656668586,19.479018966204535,110.0,117,Continent_frame,701
6995,Tristan,-28.40318335106867,14.611800259610655,100.0,117,Continent_frame,701
6996,Tristan,-30.90218810787255,9.05974186826905,90.0,117,Continent_frame,701
6997,Tristan,-31.835280666736114,4.7869720851683555,80.0,117,Continent_frame,701
6998,Tristan,-32.911295265288224,1.2375190707990273,70.0,117,Continent_frame,701
6999,Tristan,-33.21879848301091,-0.703195152481385,60.0,117,Continent_frame,701
7000,Tristan,-33.329357030083095,-1.5836566190272716,50.0,117,Continent_frame,701
7001,Tristan,-32.83395859502224,-3.201269394048955,40.0,117,Continent_frame,701
7002,Tristan,-36.18412633011567,-7.878082766297206,30.0,117,Continent_frame,701
7003,Tristan,-36.52030702793725,-9.885893771335915,20.0,117,Continent_frame,701
7004,Tristan,-35.79083813414859,-10.66257186638715,10.0,117,Continent_frame,701
7005,Tristan,-37.10000000000001,-12.25,0.0,117,Continent_frame,701
7006,Tristan,-22.19348334268928,27.126586965607594,140.0,118,Continent_frame,701
7007,Tristan,-23.028800008844147,26.199695692453727,130.0,118,Continent_frame,701
7008,Tristan,-23.52247651823119,24.783370327596234,120.0,118,Continent_frame,701
7009,Tristan,-24.16465942131331,21.041580431542005,110.0,118,Continent_frame,701
7010,Tristan,-26.7367066819003,15.941349963641787,100.0,118,Continent_frame,701
7011,Tristan,-29.518342107396816,10.79578196380725,90.0,118,Continent_frame,701
7012,Tristan,-30.277477911971204,5.771725280838036,80.0,118,Continent_frame,701
7013,Tristan,-31.766595508974806,2.318693123536408,70.0,118,Continent_frame,701
7014,Tristan,-32.1089457333892,-0.12828011679008988,60.0,118,Continent_frame,701
7015,Tristan,-32.15432889751663,-0.8209410015812918,50.0,118,Continent_frame,701
7016,Tristan,-31.31316670936684,-2.4091467954527475,40.0,118,Continent_frame,701
7017,Tristan,-35.06608157328139,-7.074024350008816,30.0,118,Continent_frame,701
7018,Tristan,-36.513078779935476,-9.857494067041744,20.0,118,Continent_frame,701
7019,Tristan,-35.826628697350316,-10.628805209288943,10.0,118,Continent_frame,701
7020,Tristan,-37.10000000000001,-12.25,0.0,118,Continent_frame,701
7021,Tristan,-23.637890917245436,26.299386499394295,140.0,119,Continent_frame,701
7022,Tristan,-24.892454156662694,25.022346948220935,130.0,119,Continent_frame,701
7023,Tristan,-25.47554350337171,24.16660375391243,120.0,119,Continent_frame,701
7024,Tristan,-26.384786286863303,20.58273741853503,110.0,119,Continent_frame,701
7025,Tristan,-29.292537420883733,15.314603484266561,100.0,119,Continent_frame,701
7026,Tristan,-31.214735241977728,9.84188173852313,90.0,119,Continent_frame,701
7027,Tristan,-32.34583537429331,4.623944751697221,80.0,119,Continent_frame,701
7028,Tristan,-33.301650017508514,1.5783014216213662,70.0,119,Continent_frame,701
7029,Tristan,-33.664467176974135,-0.9794400540626257,60.0,119,Continent_frame,701
7030,Tristan,-34.16542446739598,-1.5816938605966815,50.0,119,Continent_frame,701
7031,Tristan,-33.9845422603504,-3.7212726256889237,40.0,119,Continent_frame,701
7032,Tristan,-35.954456296549644,-7.482447299457175,30.0,119,Continent_frame,701
7033,Tristan,-36.4301899598585,-9.978642063324747,20.0,119,Continent_frame,701
7034,Tristan,-35.940567813787474,-10.700975944648393,10.0,119,Continent_frame,701
7035,Tristan,-37.10000000000001,-12.25,0.0,119,Continent_frame,701
7036,Tristan,-21.068023394055455,27.04519125335409,140.0,120,Continent_frame,701
7037,Tristan,-22.206712323485572,25.803677629922273,130.0,120,Continent_frame,701
7038,Tristan,-22.85827471610178,24.208897475207774,120.0,120,Continent_frame,701
7039,Tristan,-22.546870698813123,20.699613778650004,110.0,120,Continent_frame,701
7040,Tristan,-24.639063324206614,15.959191568293614,100.0,120,Continent_frame,701
7041,Tristan,-27.623458542050383,10.93768104513345,90.0,120,Continent_frame,701
7042,Tristan,-28.41337977774741,6.077464479902325,80.0,120,Continent_frame,701
7043,Tristan,-29.793340821832786,2.7843296372262754,70.0,120,Continent_frame,701
7044,Tristan,-30.15747707743222,0.47549811369282047,60.0,120,Continent_frame,701
7045,Tristan,-30.69642752088678,-0.009963297980120087,50.0,120,Continent_frame,701
7046,Tristan,-31.354378821380948,-2.3802838809758518,40.0,120,Continent_frame,701
7047,Tristan,-35.11267110258596,-7.060089890949871,30.0,120,Continent_frame,701
7048,Tristan,-36.507243781839065,-9.814575206351687,20.0,120,Continent_frame,701
7049,Tristan,-35.818400420870375,-10.638473708452473,10.0,120,Continent_frame,701
7050,Tristan,-37.10000000000001,-12.25,0.0,120,Continent_frame,701
7051,Tristan,-24.557479640590273,26.022632616833793,140.0,121,Continent_frame,701
7052,Tristan,-25.262827275883488,24.57021753663985,130.0,121,Continent_frame,701
7053,Tristan,-25.664820657634856,23.223524433655005,120.0,121,Continent_frame,701
7054,Tristan,-26.27288608218906,19.284493428541367,110.0,121,Continent_frame,701
7055,Tristan,-28.84241716154486,14.117248792069645,100.0,121,Continent_frame,701
7056,Tristan,-31.29524355266499,8.632732502263451,90.0,121,Continent_frame,701
7057,Tristan,-32.00914129432968,3.8510199159545366,80.0,121,Continent_frame,701
7058,Tristan,-33.37652258233235,-0.09616226682427309,70.0,121,Continent_frame,701
7059,Tristan,-33.62815760355098,-1.9404982121452767,60.0,121,Continent_frame,701
7060,Tristan,-34.281959464370395,-2.2879760681281436,50.0,121,Continent_frame,701
7061,Tristan,-34.92194705133146,-4.07216520053959,40.0,121,Continent_frame,701
7062,Tristan,-35.74152465305248,-7.385120885324962,30.0,121,Continent_frame,701
7063,Tristan,-36.64102533487828,-9.822115300742315,20.0,121,Continent_frame,701
7064,Tristan,-35.83654136580923,-10.629489811456217,10.0,121,Continent_frame,701
7065,Tristan,-37.10000000000001,-12.25,0.0,121,Continent_frame,701
7066,Tristan,-22.214460538105214,25.178231829686656,140.0,122,Continent_frame,701
7067,Tristan,-23.173653919887414,24.33974627339578,130.0,122,Continent_frame,701
7068,Tristan,-23.64558414117767,23.202269030414584,120.0,122,Continent_frame,701
7069,Tristan,-24.471914836786713,19.616645155255558,110.0,122,Continent_frame,701
7070,Tristan,-26.9498859588125,14.204810197218261,100.0,122,Continent_frame,701
7071,Tristan,-29.474049229266388,9.403412581802208,90.0,122,Continent_frame,701
7072,Tristan,-30.335103476020002,4.078435128059316,80.0,122,Continent_frame,701
7073,Tristan,-31.41158946202875,1.6096415524281331,70.0,122,Continent_frame,701
7074,Tristan,-31.688239083733944,-1.1767770993171067,60.0,122,Continent_frame,701
7075,Tristan,-32.70355939135036,-1.059159368338598,50.0,122,Continent_frame,701
7076,Tristan,-33.451381817277486,-3.3659031549177496,40.0,122,Continent_frame,701
7077,Tristan,-35.970008132601784,-7.614094355244735,30.0,122,Continent_frame,701
7078,Tristan,-36.171425419244024,-9.799443821951696,20.0,122,Continent_frame,701
7079,Tristan,-35.66847568111743,-10.572001341423729,10.0,122,Continent_frame,701
7080,Tristan,-37.10000000000001,-12.25,0.0,122,Continent_frame,701
7081,Tristan,-18.808055689266208,27.649959910736968,140.0,123,Continent_frame,701
7082,Tristan,-20.008666985006638,26.420956533149123,130.0,123,Continent_frame,701
7083,Tristan,-20.507700569081905,24.922844418687976,120.0,123,Continent_frame,701
7084,Tristan,-23.23992276137577,20.248641963879102,110.0,123,Continent_frame,701
7085,Tristan,-25.489404113676418,15.221090327937905,100.0,123,Continent_frame,701
7086,Tristan,-28.25568724378417,10.216062502801867,90.0,123,Continent_frame,701
7087,Tristan,-28.986080052125956,5.507322182319661,80.0,123,Continent_frame,701
7088,Tristan,-30.416365932720556,2.174600494493834,70.0,123,Continent_frame,701
7089,Tristan,-30.665713500095197,-0.3576468076392046,60.0,123,Continent_frame,701
7090,Tristan,-31.644287364736268,-0.2886441963604667,50.0,123,Continent_frame,701
7091,Tristan,-31.76326726167168,-2.421473213684892,40.0,123,Continent_frame,701
7092,Tristan,-35.514993026556795,-7.136422430654567,30.0,123,Continent_frame,701
7093,Tristan,-36.44737062722141,-9.817465228854788,20.0,123,Continent_frame,701
7094,Tristan,-36.23039542810034,-10.7666578510884,10.0,123,Continent_frame,701
7095,Tristan,-37.10000000000001,-12.25,0.0,123,Continent_frame,701
7096,Tristan,-23.95956052188941,27.38760110647143,140.0,124,Continent_frame,701
7097,Tristan,-24.86139922135347,26.406627085898023,130.0,124,Continent_frame,701
7098,Tristan,-26.203828796428137,24.61890051377061,120.0,124,Continent_frame,701
7099,Tristan,-26.987140137751318,20.439953312918046,110.0,124,Continent_frame,701
7100,Tristan,-29.80750474049376,15.167450417805156,100.0,124,Continent_frame,701
7101,Tristan,-31.869655748676795,9.434131532728902,90.0,124,Continent_frame,701
7102,Tristan,-32.96768937277707,4.839488004310517,80.0,124,Continent_frame,701
7103,Tristan,-33.95295206033947,1.1061351577661873,70.0,124,Continent_frame,701
7104,Tristan,-34.37517274820105,-0.7298908096397593,60.0,124,Continent_frame,701
7105,Tristan,-34.623329784046405,-1.6370960152287364,50.0,124,Continent_frame,701
7106,Tristan,-34.84953149294093,-4.077213327337306,40.0,124,Continent_frame,701
7107,Tristan,-36.52264438221968,-7.888454238933726,30.0,124,Continent_frame,701
7108,Tristan,-36.325451925739515,-9.79597652064813,20.0,124,Continent_frame,701
7109,Tristan,-35.82643976114847,-10.629458302170548,10.0,124,Continent_frame,701
7110,Tristan,-37.10000000000001,-12.25,0.0,124,Continent_frame,701
7111,Tristan,-22.76030152064305,27.80156577574359,140.0,125,Continent_frame,701
7112,Tristan,-23.702736755243517,26.928958194569887,130.0,125,Continent_frame,701
